theory_key        , system    , n_configs, valid_configs, missing_configs, coverage_fraction    , coverage_type
ccsd(t)_cbs.energy, C11H11N1O2,       495,            16,             479, 0.03232323232323232  , partial
ccsd(t)_cbs.energy, C14H11N1  ,       605,            16,             589, 0.026446280991735537 , partial
ccsd(t)_cbs.energy, C11H14N2O4,       784,            16,             768, 0.02040816326530612  , partial
ccsd(t)_cbs.energy, C10H20N4O4,       863,            16,             847, 0.01853997682502897  , partial
ccsd(t)_cbs.energy, C12H16N2  ,       932,            16,             916, 0.017167381974248927 , partial
ccsd(t)_cbs.energy, H3N3O2    ,        52,            15,              37, 0.28846153846153844  , partial
ccsd(t)_cbs.energy, C5H6N4O2  ,        77,            15,              62, 0.19480519480519481  , partial
ccsd(t)_cbs.energy, C7H4N2    ,        86,            15,              71, 0.1744186046511628   , partial
ccsd(t)_cbs.energy, C7H2O1    ,        89,            15,              74, 0.16853932584269662  , partial
ccsd(t)_cbs.energy, H8N4      ,       104,            15,              89, 0.14423076923076922  , partial
ccsd(t)_cbs.energy, C5H2O2    ,       112,            15,              97, 0.13392857142857142  , partial
ccsd(t)_cbs.energy, C9H5N3    ,       126,            15,             111, 0.11904761904761904  , partial
ccsd(t)_cbs.energy, C10H6     ,       127,            15,             112, 0.11811023622047244  , partial
ccsd(t)_cbs.energy, C11H24O4  ,       135,            15,             120, 0.1111111111111111   , partial
ccsd(t)_cbs.energy, C4H2N2O4  ,       144,            15,             129, 0.10416666666666667  , partial
ccsd(t)_cbs.energy, C3H11N3O1 ,       195,            15,             180, 0.07692307692307693  , partial
ccsd(t)_cbs.energy, C9H18N2   ,       260,            15,             245, 0.057692307692307696 , partial
ccsd(t)_cbs.energy, C10H20N2O1,       301,            15,             286, 0.04983388704318937  , partial
ccsd(t)_cbs.energy, C8H14O4   ,       312,            15,             297, 0.04807692307692308  , partial
ccsd(t)_cbs.energy, C7H8N4O2  ,       366,            15,             351, 0.040983606557377046 , partial
ccsd(t)_cbs.energy, C5H10N4O3 ,       426,            15,             411, 0.035211267605633804 , partial
ccsd(t)_cbs.energy, C10H9N3   ,       500,            15,             485, 0.03                 , partial
ccsd(t)_cbs.energy, C10H21N1O1,       530,            15,             515, 0.02830188679245283  , partial
ccsd(t)_cbs.energy, C8H15N1O1 ,       542,            15,             527, 0.027675276752767528 , partial
ccsd(t)_cbs.energy, C10H14N2O1,       694,            15,             679, 0.021613832853025938 , partial
ccsd(t)_cbs.energy, C6H13N3O3 ,       794,            15,             779, 0.018891687657430732 , partial
ccsd(t)_cbs.energy, C7H15N3O2 ,       796,            15,             781, 0.018844221105527637 , partial
ccsd(t)_cbs.energy, C9H19N3O3 ,       851,            15,             836, 0.01762632197414806  , partial
ccsd(t)_cbs.energy, C12H17N1O1,       882,            15,             867, 0.017006802721088437 , partial
ccsd(t)_cbs.energy, C9H12O3   ,       891,            15,             876, 0.016835016835016835 , partial
ccsd(t)_cbs.energy, C10H18N2O3,       948,            15,             933, 0.015822784810126583 , partial
ccsd(t)_cbs.energy, C10H20N6O4,       973,            15,             958, 0.015416238437821172 , partial
ccsd(t)_cbs.energy, C11H16N2  ,       999,            15,             984, 0.015015015015015015 , partial
ccsd(t)_cbs.energy, C2H3N7    ,        65,            14,              51, 0.2153846153846154   , partial
ccsd(t)_cbs.energy, C3H2N6    ,        76,            14,              62, 0.18421052631578946  , partial
ccsd(t)_cbs.energy, C8H5N1    ,        77,            14,              63, 0.18181818181818182  , partial
ccsd(t)_cbs.energy, C9H6      ,        92,            14,              78, 0.15217391304347827  , partial
ccsd(t)_cbs.energy, C8H7N3O2  ,       131,            14,             117, 0.10687022900763359  , partial
ccsd(t)_cbs.energy, C10H6O3   ,       132,            14,             118, 0.10606060606060606  , partial
ccsd(t)_cbs.energy, C9H18O3   ,       235,            14,             221, 0.059574468085106386 , partial
ccsd(t)_cbs.energy, C5H14N2O2 ,       255,            14,             241, 0.054901960784313725 , partial
ccsd(t)_cbs.energy, C7H18N4O2 ,       373,            14,             359, 0.03753351206434316  , partial
ccsd(t)_cbs.energy, C11H16O2  ,       378,            14,             364, 0.037037037037037035 , partial
ccsd(t)_cbs.energy, C9H17N3   ,       402,            14,             388, 0.03482587064676617  , partial
ccsd(t)_cbs.energy, C9H12O4   ,       406,            14,             392, 0.034482758620689655 , partial
ccsd(t)_cbs.energy, C14H20N2O3,       777,            14,             763, 0.018018018018018018 , partial
ccsd(t)_cbs.energy, C13H15N1  ,       791,            14,             777, 0.017699115044247787 , partial
ccsd(t)_cbs.energy, C14H18N2O3,       808,            14,             794, 0.017326732673267328 , partial
ccsd(t)_cbs.energy, C9H17N1O2 ,       886,            14,             872, 0.01580135440180587  , partial
ccsd(t)_cbs.energy, C14H17N3O3,      1023,            14,            1009, 0.013685239491691105 , partial
ccsd(t)_cbs.energy, C1H4O5    ,        45,            13,              32, 0.28888888888888886  , partial
ccsd(t)_cbs.energy, C2H9N3    ,        64,            13,              51, 0.203125             , partial
ccsd(t)_cbs.energy, C3H10     ,        70,            13,              57, 0.18571428571428572  , partial
ccsd(t)_cbs.energy, C4H8N4O4  ,        83,            13,              70, 0.1566265060240964   , partial
ccsd(t)_cbs.energy, C3H8O4    ,       119,            13,             106, 0.1092436974789916   , partial
ccsd(t)_cbs.energy, C8H4O3    ,       140,            13,             127, 0.09285714285714286  , partial
ccsd(t)_cbs.energy, C3N2O3    ,       143,            13,             130, 0.09090909090909091  , partial
ccsd(t)_cbs.energy, C7H11N5O1 ,       257,            13,             244, 0.05058365758754864  , partial
ccsd(t)_cbs.energy, C10H7N3O1 ,       283,            13,             270, 0.045936395759717315 , partial
ccsd(t)_cbs.energy, C7H10O4   ,       288,            13,             275, 0.04513888888888889  , partial
ccsd(t)_cbs.energy, C9H10N2O3 ,       340,            13,             327, 0.03823529411764706  , partial
ccsd(t)_cbs.energy, C10H18N2  ,       375,            13,             362, 0.034666666666666665 , partial
ccsd(t)_cbs.energy, C10H19N1O1,       483,            13,             470, 0.026915113871635612 , partial
ccsd(t)_cbs.energy, C11H16N2O1,       715,            13,             702, 0.01818181818181818  , partial
ccsd(t)_cbs.energy, C7H15N1O3 ,       716,            13,             703, 0.018156424581005588 , partial
ccsd(t)_cbs.energy, C14H18N2O4,       930,            13,             917, 0.013978494623655914 , partial
ccsd(t)_cbs.energy, H2N2O4    ,        45,            12,              33, 0.26666666666666666  , partial
ccsd(t)_cbs.energy, C6H2N2O1  ,        53,            12,              41, 0.22641509433962265  , partial
ccsd(t)_cbs.energy, C3O5      ,        59,            12,              47, 0.2033898305084746   , partial
ccsd(t)_cbs.energy, C1H6N2O3  ,        64,            12,              52, 0.1875               , partial
ccsd(t)_cbs.energy, C4H7N7O1  ,        74,            12,              62, 0.16216216216216217  , partial
ccsd(t)_cbs.energy, C2H8N2O3  ,        99,            12,              87, 0.12121212121212122  , partial
ccsd(t)_cbs.energy, C11H16N4  ,       109,            12,              97, 0.11009174311926606  , partial
ccsd(t)_cbs.energy, C4H12N2O2 ,       122,            12,             110, 0.09836065573770492  , partial
ccsd(t)_cbs.energy, C5H4N2O3  ,       122,            12,             110, 0.09836065573770492  , partial
ccsd(t)_cbs.energy, C8H4N2    ,       131,            12,             119, 0.0916030534351145   , partial
ccsd(t)_cbs.energy, C9H16N4   ,       139,            12,             127, 0.08633093525179857  , partial
ccsd(t)_cbs.energy, C12H24N2  ,       187,            12,             175, 0.06417112299465241  , partial
ccsd(t)_cbs.energy, C6H14O3   ,       192,            12,             180, 0.0625               , partial
ccsd(t)_cbs.energy, C7H16N2O1 ,       203,            12,             191, 0.059113300492610835 , partial
ccsd(t)_cbs.energy, C7H12O3   ,       220,            12,             208, 0.05454545454545454  , partial
ccsd(t)_cbs.energy, C7H13N5O1 ,       223,            12,             211, 0.053811659192825115 , partial
ccsd(t)_cbs.energy, C8H16O2   ,       239,            12,             227, 0.0502092050209205   , partial
ccsd(t)_cbs.energy, C9H10N4O1 ,       264,            12,             252, 0.045454545454545456 , partial
ccsd(t)_cbs.energy, C9H14O1   ,       270,            12,             258, 0.044444444444444446 , partial
ccsd(t)_cbs.energy, C10H8N2O2 ,       271,            12,             259, 0.04428044280442804  , partial
ccsd(t)_cbs.energy, C9H15N3O1 ,       340,            12,             328, 0.03529411764705882  , partial
ccsd(t)_cbs.energy, C10H15N1  ,       363,            12,             351, 0.03305785123966942  , partial
ccsd(t)_cbs.energy, C11H21N1  ,       365,            12,             353, 0.03287671232876712  , partial
ccsd(t)_cbs.energy, C6H11N3O2 ,       417,            12,             405, 0.02877697841726619  , partial
ccsd(t)_cbs.energy, C12H22O1  ,       430,            12,             418, 0.027906976744186046 , partial
ccsd(t)_cbs.energy, C9H14N2   ,       461,            12,             449, 0.026030368763557483 , partial
ccsd(t)_cbs.energy, C7H16N2O2 ,       499,            12,             487, 0.02404809619238477  , partial
ccsd(t)_cbs.energy, C12H16O2  ,       566,            12,             554, 0.02120141342756184  , partial
ccsd(t)_cbs.energy, C8H17N1O3 ,       577,            12,             565, 0.02079722703639515  , partial
ccsd(t)_cbs.energy, C10H12O4  ,       596,            12,             584, 0.020134228187919462 , partial
ccsd(t)_cbs.energy, C7H16N2   ,       686,            12,             674, 0.01749271137026239  , partial
ccsd(t)_cbs.energy, C8H17N3O3 ,       791,            12,             779, 0.015170670037926675 , partial
ccsd(t)_cbs.energy, C7H14N2O2 ,       843,            12,             831, 0.014234875444839857 , partial
ccsd(t)_cbs.energy, C11H15N1  ,      1135,            12,            1123, 0.010572687224669603 , partial
ccsd(t)_cbs.energy, C11H15N1O1,      2087,            12,            2075, 0.005749880210828941 , partial
ccsd(t)_cbs.energy, C5H6N2O5  ,        34,            11,              23, 0.3235294117647059   , partial
ccsd(t)_cbs.energy, C7H3N1O1  ,        47,            11,              36, 0.23404255319148937  , partial
ccsd(t)_cbs.energy, C8H5N3O1  ,        47,            11,              36, 0.23404255319148937  , partial
ccsd(t)_cbs.energy, C4H6N4O3  ,        53,            11,              42, 0.20754716981132076  , partial
ccsd(t)_cbs.energy, H4N2O3    ,        56,            11,              45, 0.19642857142857142  , partial
ccsd(t)_cbs.energy, C3H3N1O5  ,        57,            11,              46, 0.19298245614035087  , partial
ccsd(t)_cbs.energy, C4H6N6O2  ,        88,            11,              77, 0.125                , partial
ccsd(t)_cbs.energy, C1H9N3    ,        95,            11,              84, 0.11578947368421053  , partial
ccsd(t)_cbs.energy, C9H6N4O1  ,       146,            11,             135, 0.07534246575342465  , partial
ccsd(t)_cbs.energy, C10H14    ,       244,            11,             233, 0.045081967213114756 , partial
ccsd(t)_cbs.energy, C5H14N4   ,       320,            11,             309, 0.034375             , partial
ccsd(t)_cbs.energy, C10H16N2O2,       339,            11,             328, 0.032448377581120944 , partial
ccsd(t)_cbs.energy, C8H15N3   ,       374,            11,             363, 0.029411764705882353 , partial
ccsd(t)_cbs.energy, C8H8N4O1  ,       378,            11,             367, 0.0291005291005291   , partial
ccsd(t)_cbs.energy, C12H8O1   ,       410,            11,             399, 0.026829268292682926 , partial
ccsd(t)_cbs.energy, C9H7N5    ,       420,            11,             409, 0.02619047619047619  , partial
ccsd(t)_cbs.energy, C10H19N1  ,       440,            11,             429, 0.025                , partial
ccsd(t)_cbs.energy, C10H14N4  ,       467,            11,             456, 0.023554603854389723 , partial
ccsd(t)_cbs.energy, C12H14N2O1,       471,            11,             460, 0.02335456475583864  , partial
ccsd(t)_cbs.energy, C6H13N5O1 ,       473,            11,             462, 0.023255813953488372 , partial
ccsd(t)_cbs.energy, C10H20O1  ,       666,            11,             655, 0.016516516516516516 , partial
ccsd(t)_cbs.energy, C12H17N1  ,       893,            11,             882, 0.012318029115341545 , partial
ccsd(t)_cbs.energy, C5H6N6O1  ,        50,            10,              40, 0.2                  , partial
ccsd(t)_cbs.energy, C8H4O1    ,        51,            10,              41, 0.19607843137254902  , partial
ccsd(t)_cbs.energy, C1H3N3O1  ,        62,            10,              52, 0.16129032258064516  , partial
ccsd(t)_cbs.energy, C6H6N2O4  ,        62,            10,              52, 0.16129032258064516  , partial
ccsd(t)_cbs.energy, C3H10O3   ,        65,            10,              55, 0.15384615384615385  , partial
ccsd(t)_cbs.energy, C3H1N1O5  ,        66,            10,              56, 0.15151515151515152  , partial
ccsd(t)_cbs.energy, H3N1O5    ,        71,            10,              61, 0.14084507042253522  , partial
ccsd(t)_cbs.energy, C2H6O4    ,        74,            10,              64, 0.13513513513513514  , partial
ccsd(t)_cbs.energy, C8H2      ,        80,            10,              70, 0.125                , partial
ccsd(t)_cbs.energy, C1H4O4    ,        83,            10,              73, 0.12048192771084337  , partial
ccsd(t)_cbs.energy, C11H6O2   ,       132,            10,             122, 0.07575757575757576  , partial
ccsd(t)_cbs.energy, C8H5N1O1  ,       148,            10,             138, 0.06756756756756757  , partial
