system,system_domain,n_atoms,n_configs,train_configs,val_configs,test_id_configs,test_ood_configs,train_dft_available,val_dft_available,test_id_dft_available,test_ood_dft_available,train_cc_available,val_cc_available,test_id_cc_available,test_ood_cc_available
C6H14N6,seen,26,171,103,34,34,0,102,34,34,0,1,1,0,0
C6H14N6O1,seen,27,3,2,1,0,0,0,0,0,0,0,0,0,0
C6H14N6O2,test_ood,28,5,0,0,0,5,0,0,0,0,0,0,0,0
C6H14N6O3,test_ood,29,1,0,0,0,1,0,0,0,0,0,0,0,0
C6H14N6O4,test_ood,30,2,0,0,0,2,0,0,0,0,0,0,0,0
C6H14N6O5,test_ood,31,1,0,0,0,1,0,0,0,0,0,0,0,0
C6H14N8O3,seen,31,1,1,0,0,0,0,0,0,0,0,0,0,0
C6H14O1,test_ood,21,97,0,0,0,97,0,0,0,97,0,0,0,0
C6H14O2,seen,22,451,271,90,90,0,165,54,47,0,30,5,10,0
C6H14O3,seen,23,192,115,39,38,0,113,38,38,0,6,3,3,0
C6H14O4,test_ood,24,4,0,0,0,4,0,0,0,4,0,0,0,0
C6H14O5,test_ood,25,3,0,0,0,3,0,0,0,2,0,0,0,0
C6H14O6,seen,26,168,101,34,33,0,98,34,30,0,4,1,4,0
C6H14O7,test_ood,27,5,0,0,0,5,0,0,0,0,0,0,0,0
C6H15N1,seen,22,1,1,0,0,0,1,0,0,0,0,0,0,0
C6H15N1O1,test_ood,23,96,0,0,0,96,0,0,0,95,0,0,0,3
C6H15N1O2,test_ood,24,12,0,0,0,12,0,0,0,8,0,0,0,0
C6H15N1O3,seen,25,8,5,2,1,0,5,2,1,0,0,0,0,0
C6H15N1O4,test_ood,26,11,0,0,0,11,0,0,0,4,0,0,0,0
C6H15N1O5,test_ood,27,8,0,0,0,8,0,0,0,2,0,0,0,0
C6H15N1O6,test_ood,28,7,0,0,0,7,0,0,0,0,0,0,0,0
C6H15N3,test_ood,24,736,0,0,0,736,0,0,0,522,0,0,0,26
C6H15N3O1,seen,25,43,26,9,8,0,26,9,8,0,0,0,0,0
C6H15N3O2,seen,26,507,304,102,101,0,302,100,101,0,12,2,8,0
C6H15N3O3,seen,27,140,84,28,28,0,82,26,27,0,1,1,1,0
C6H15N3O4,test_ood,28,7,0,0,0,7,0,0,0,0,0,0,0,0
C6H15N3O5,test_ood,29,1,0,0,0,1,0,0,0,0,0,0,0,0
C6H15N5,seen,26,119,71,24,24,0,70,24,23,0,3,2,2,0
C6H15N5O1,seen,27,304,182,61,61,0,181,60,60,0,0,0,0,0
C6H15N5O2,seen,28,8,5,2,1,0,0,0,0,0,0,0,0,0
C6H15N5O3,seen,29,4,2,1,1,0,0,0,0,0,0,0,0,0
C6H15N7,seen,28,2,1,1,0,0,0,0,0,0,0,0,0,0
C6H15N7O1,seen,29,2,1,1,0,0,0,0,0,0,0,0,0,0
C6H15N7O3,test_ood,31,5,0,0,0,5,0,0,0,0,0,0,0,0
C6H15N7O4,seen,32,2,1,1,0,0,0,0,0,0,0,0,0,0
C6H16N2,test_ood,24,42,0,0,0,42,0,0,0,42,0,0,0,2
C6H16N2O1,seen,25,24,14,5,5,0,14,5,5,0,0,0,0,0
C6H16N2O2,seen,26,135,81,27,27,0,79,26,26,0,0,0,0,0
C6H16N2O3,seen,27,25,15,5,5,0,15,4,5,0,0,0,0,0
C6H16N2O4,seen,28,155,93,31,31,0,89,30,30,0,4,5,1,0
C6H16N2O5,seen,29,2,1,1,0,0,0,0,0,0,0,0,0,0
C6H16N4,seen,26,17,10,4,3,0,9,4,3,0,0,0,0,0
C6H16N4O1,seen,27,204,122,41,41,0,121,40,41,0,5,0,1,0
C6H16N4O2,seen,28,586,352,117,117,0,349,115,117,0,17,3,5,0
C6H16N4O3,seen,29,6,4,1,1,0,0,0,0,0,0,0,0,0
C6H16N4O4,seen,30,5,3,1,1,0,0,0,0,0,0,0,0,0
C6H16N6,seen,28,95,57,19,19,0,57,19,19,0,0,0,0,0
C6H16N6O2,test_ood,30,7,0,0,0,7,0,0,0,0,0,0,0,0
C6H16N8,test_ood,30,1,0,0,0,1,0,0,0,0,0,0,0,0
C6H16N8O3,seen,33,2,1,1,0,0,0,0,0,0,0,0,0,0
C6H16O1,seen,23,30,18,6,6,0,18,6,6,0,0,0,0,0
C6H16O4,seen,26,1,1,0,0,0,1,0,0,0,0,0,0,0
C6H17N1,test_ood,24,1,0,0,0,1,0,0,0,1,0,0,0,1
C6H17N1O1,seen,25,1,1,0,0,0,1,0,0,0,0,0,0,0
C6H17N1O3,seen,27,2,1,1,0,0,1,1,0,0,0,0,0,0
C6H17N1O4,seen,28,2,1,1,0,0,1,1,0,0,0,0,0,0
C6H17N3,test_ood,26,18,0,0,0,18,0,0,0,17,0,0,0,0
C6H17N3O1,seen,27,17,10,4,3,0,10,4,3,0,0,0,0,0
C6H17N3O2,test_ood,28,30,0,0,0,30,0,0,0,25,0,0,0,0
C6H17N3O3,test_ood,29,28,0,0,0,28,0,0,0,26,0,0,0,0
C6H17N3O4,seen,30,3,2,1,0,0,0,0,0,0,0,0,0,0
C6H17N5,seen,28,32,19,7,6,0,19,7,6,0,0,0,0,0
C6H17N5O1,test_ood,29,106,0,0,0,106,0,0,0,106,0,0,0,0
C6H17N5O2,test_ood,30,339,0,0,0,339,0,0,0,327,0,0,0,21
C6H17N7O2,seen,32,1,1,0,0,0,0,0,0,0,0,0,0,0
C6H18N2O2,seen,28,3,2,1,0,0,2,0,0,0,0,0,0,0
C6H18N2O3,seen,29,2,1,1,0,0,0,1,0,0,0,0,0,0
C6H18N2O4,seen,30,1,1,0,0,0,1,0,0,0,0,0,0,0
C6H18N2O5,seen,31,1,1,0,0,0,0,0,0,0,0,0,0,0
C6H18N4,seen,28,2,1,1,0,0,1,1,0,0,0,0,0,0
C6H18N4O1,seen,29,17,10,4,3,0,10,4,3,0,0,0,0,0
C6H18N4O2,test_ood,30,18,0,0,0,18,0,0,0,14,0,0,0,1
C6H18N4O3,seen,31,5,3,1,1,0,0,0,0,0,0,0,0,0
C6H18N4O4,test_ood,32,1,0,0,0,1,0,0,0,0,0,0,0,0
C6H18N6,test_ood,30,40,0,0,0,40,0,0,0,39,0,0,0,0
C6H18N6O2,seen,32,2,1,1,0,0,0,0,0,0,0,0,0,0
C6H19N3,test_ood,28,1,0,0,0,1,0,0,0,1,0,0,0,0
C6H19N3O1,test_ood,29,1,0,0,0,1,0,0,0,1,0,0,0,0
C6H19N3O2,seen,30,2,1,1,0,0,1,0,0,0,0,0,0,0
C6H19N3O3,test_ood,31,1,0,0,0,1,0,0,0,0,0,0,0,0
C6H19N5,seen,30,5,3,1,1,0,3,1,1,0,0,0,0,0
C6H19N5O1,seen,31,11,7,2,2,0,7,2,2,0,0,0,0,0
C6H19N5O2,seen,32,1,1,0,0,0,0,0,0,0,0,0,0,0
C6H19N5O4,seen,34,1,1,0,0,0,0,0,0,0,0,0,0,0
C6H19N7O2,seen,34,1,1,0,0,0,0,0,0,0,0,0,0,0
C6H1N1O1,seen,9,261,157,52,52,0,154,52,52,0,24,11,10,0
C6H1N1O2,seen,10,16,10,3,3,0,8,2,3,0,3,1,1,0
C6H1N3O1,seen,11,1,1,0,0,0,1,0,0,0,0,0,0,0
C6H1N3O3,test_ood,13,1,0,0,0,1,0,0,0,1,0,0,0,1
C6H2,test_ood,8,369,0,0,0,369,0,0,0,365,0,0,0,86
C6H20N6,test_ood,32,5,0,0,0,5,0,0,0,5,0,0,0,0
C6H20N6O2,test_ood,34,2,0,0,0,2,0,0,0,0,0,0,0,0
C6H20N6O3,seen,35,1,1,0,0,0,0,0,0,0,0,0,0,0
C6H21N7O2,test_ood,36,2,0,0,0,2,0,0,0,0,0,0,0,0
C6H2N2,seen,10,382,229,77,76,0,227,77,76,0,41,11,14,0
C6H2N2O1,seen,11,53,32,11,10,0,28,10,10,0,6,2,4,0
C6H2N2O2,test_ood,12,1,0,0,0,1,0,0,0,1,0,0,0,0
C6H2N2O3,seen,13,1,1,0,0,0,1,0,0,0,1,0,0,0
C6H2N4O2,seen,14,13,8,3,2,0,8,3,2,0,1,1,0,0
C6H2N6,test_ood,14,2,0,0,0,2,0,0,0,2,0,0,0,2
C6H2O2,seen,10,132,79,27,26,0,77,27,26,0,16,4,4,0
C6H2O3,seen,11,17,10,4,3,0,9,3,3,0,3,0,0,0
C6H3N1,seen,10,369,221,74,74,0,216,71,74,0,38,11,11,0
C6H3N1O1,seen,11,3046,1828,609,609,0,1793,597,598,0,246,90,77,0
C6H3N1O2,seen,12,308,185,62,61,0,164,51,53,0,39,12,9,0
C6H3N1O3,seen,13,1,1,0,0,0,1,0,0,0,0,0,0,0
C6H3N3,test_ood,12,48,0,0,0,48,0,0,0,37,0,0,0,7
C6H3N3O1,test_ood,13,3,0,0,0,3,0,0,0,3,0,0,0,0
C6H3N3O2,seen,14,7,4,2,1,0,4,2,1,0,1,0,0,0
C6H3N3O3,seen,15,17,10,4,3,0,10,4,3,0,2,0,1,0
C6H3N5,seen,14,141,85,28,28,0,84,28,28,0,12,3,7,0
C6H3N5O1,seen,15,11,7,2,2,0,7,2,2,0,1,0,1,0
C6H4,test_ood,10,1170,0,0,0,1170,0,0,0,1160,0,0,0,196
C6H4N2,seen,12,4011,2407,802,802,0,2373,777,789,0,335,109,104,0
C6H4N2O1,seen,13,940,564,188,188,0,497,162,169,0,71,20,32,0
C6H4N2O2,test_ood,14,551,0,0,0,551,0,0,0,403,0,0,0,80
C6H4N2O3,seen,15,5,3,1,1,0,3,1,1,0,0,0,0,0
C6H4N2O4,seen,16,17,10,4,3,0,8,3,3,0,0,1,1,0
C6H4N4,test_ood,14,396,0,0,0,396,0,0,0,391,0,0,0,46
C6H4N4O1,seen,15,127,76,26,25,0,76,26,25,0,11,4,1,0
C6H4N4O2,seen,16,571,343,114,114,0,338,113,113,0,47,18,17,0
C6H4N6,test_ood,16,295,0,0,0,295,0,0,0,292,0,0,0,41
C6H4N6O2,seen,18,1,1,0,0,0,0,0,0,0,0,0,0,0
C6H4O1,seen,11,654,392,131,131,0,391,130,131,0,47,12,15,0
C6H4O2,seen,12,3207,1924,642,641,0,1898,636,629,0,277,86,80,0
C6H4O3,test_ood,13,320,0,0,0,320,0,0,0,261,0,0,0,50
C6H4O4,seen,14,561,337,112,112,0,144,42,47,0,39,12,11,0
C6H4O5,seen,15,123,74,25,24,0,74,25,24,0,15,7,7,0
C6H5N1,seen,12,1158,695,232,231,0,694,231,227,0,67,22,18,0
C6H5N1O1,seen,13,11091,6655,2218,2218,0,6358,2133,2108,0,736,239,240,0
C6H5N1O2,seen,14,2673,1604,535,534,0,1044,361,359,0,186,75,66,0
C6H5N1O3,seen,15,2259,1355,452,452,0,995,342,317,0,162,52,57,0
C6H5N1O4,seen,16,268,161,54,53,0,161,54,53,0,25,4,7,0
C6H5N1O5,test_ood,17,7,0,0,0,7,0,0,0,7,0,0,0,3
C6H5N3,test_ood,14,2083,0,0,0,2083,0,0,0,1939,0,0,0,302
C6H5N3O1,seen,15,1387,832,278,277,0,646,222,208,0,85,29,34,0
C6H5N3O2,seen,16,410,246,82,82,0,246,81,82,0,35,11,10,0
C6H5N3O3,test_ood,17,191,0,0,0,191,0,0,0,189,0,0,0,23
C6H5N5,test_ood,16,425,0,0,0,425,0,0,0,134,0,0,0,46
C6H5N5O1,test_ood,17,42,0,0,0,42,0,0,0,41,0,0,0,6
C6H5N5O3,seen,19,2,1,1,0,0,0,0,0,0,0,0,0,0
C6H5N7,seen,18,1,1,0,0,0,0,0,0,0,0,0,0,0
C6H6,test_ood,12,2836,0,0,0,2836,0,0,0,2811,0,0,0,300
C6H6N2,test_ood,14,13406,0,0,0,13406,0,0,0,13146,0,0,0,1560
C6H6N2O1,seen,15,5039,3023,1008,1008,0,2276,775,766,0,363,143,128,0
C6H6N2O2,test_ood,16,3623,0,0,0,3623,0,0,0,3130,0,0,0,438
C6H6N2O3,seen,17,450,270,90,90,0,265,90,90,0,37,8,9,0
C6H6N2O4,seen,18,62,37,13,12,0,37,12,12,0,5,4,1,0
C6H6N4,test_ood,16,1510,0,0,0,1510,0,0,0,1062,0,0,0,171
C6H6N4O1,seen,17,1568,941,314,313,0,742,238,247,0,134,39,44,0
C6H6N4O2,seen,18,495,297,99,99,0,295,98,99,0,52,18,11,0
C6H6N4O3,test_ood,19,107,0,0,0,107,0,0,0,104,0,0,0,17
C6H6N4O4,seen,20,1,1,0,0,0,0,0,0,0,0,0,0,0
C6H6N6,seen,18,162,97,33,32,0,96,33,32,0,16,8,7,0
C6H6N6O1,test_ood,19,191,0,0,0,191,0,0,0,185,0,0,0,24
C6H6O1,test_ood,13,5198,0,0,0,5198,0,0,0,5017,0,0,0,514
C6H6O2,seen,14,21003,12602,4201,4200,0,11447,3756,3793,0,1400,476,449,0
C6H6O3,test_ood,15,2507,0,0,0,2507,0,0,0,1889,0,0,0,292
C6H6O4,test_ood,16,809,0,0,0,809,0,0,0,651,0,0,0,108
C6H6O5,seen,17,3,2,1,0,0,1,1,0,0,1,0,0,0
C6H6O6,seen,18,2,1,1,0,0,0,1,0,0,0,0,0,0
C6H6O7,seen,19,2,1,1,0,0,0,0,0,0,0,0,0,0
C6H7N1,seen,14,2962,1777,593,592,0,1678,556,560,0,159,49,60,0
C6H7N1O1,test_ood,15,30990,0,0,0,30990,0,0,0,27898,0,0,0,3212
C6H7N1O2,test_ood,16,8185,0,0,0,8185,0,0,0,4440,0,0,0,908
C6H7N1O3,seen,17,324,194,65,65,0,102,33,32,0,25,11,6,0
C6H7N1O4,test_ood,18,34,0,0,0,34,0,0,0,30,0,0,0,5
C6H7N1O5,seen,19,36,22,7,7,0,21,7,7,0,4,0,0,0
C6H7N1O6,seen,20,1,1,0,0,0,0,0,0,0,0,0,0,0
C6H7N3,seen,16,2882,1729,577,576,0,1490,510,500,0,233,80,60,0
C6H7N3O1,seen,17,3886,2332,777,777,0,379,133,124,0,176,62,55,0
C6H7N3O2,test_ood,18,1117,0,0,0,1117,0,0,0,1102,0,0,0,134
C6H7N3O3,seen,19,170,102,34,34,0,101,34,33,0,15,2,3,0
C6H7N3O4,seen,20,1,1,0,0,0,0,0,0,0,0,0,0,0
C6H7N3O5,test_ood,21,1,0,0,0,1,0,0,0,0,0,0,0,0
C6H7N5,seen,18,1547,928,310,309,0,623,205,203,0,96,34,35,0
C6H7N5O1,seen,19,1053,632,211,210,0,539,179,174,0,90,24,32,0
C6H7N5O2,test_ood,20,268,0,0,0,268,0,0,0,258,0,0,0,24
C6H8,test_ood,14,7747,0,0,0,7747,0,0,0,7689,0,0,0,638
C6H8N2,seen,16,26351,15811,5270,5270,0,15438,5137,5127,0,1651,522,510,0
C6H8N2O1,seen,17,12994,7796,2599,2599,0,4250,1317,1420,0,860,280,265,0
C6H8N2O2,seen,18,1156,694,231,231,0,413,147,136,0,93,30,33,0
C6H8N2O3,test_ood,19,848,0,0,0,848,0,0,0,833,0,0,0,138
C6H8N2O4,seen,20,379,227,76,76,0,223,76,75,0,36,12,15,0
C6H8N2O5,seen,21,2,1,1,0,0,0,0,0,0,0,0,0,0
C6H8N4,test_ood,18,673,0,0,0,673,0,0,0,229,0,0,0,106
C6H8N4O1,test_ood,19,911,0,0,0,911,0,0,0,611,0,0,0,133
C6H8N4O2,test_ood,20,763,0,0,0,763,0,0,0,745,0,0,0,106
C6H8N4O3,seen,21,254,152,51,51,0,148,49,50,0,6,6,5,0
C6H8N6,seen,20,576,346,115,115,0,342,115,115,0,39,11,15,0
C6H8N6O1,test_ood,21,4,0,0,0,4,0,0,0,0,0,0,0,0
C6H8N6O2,test_ood,22,2,0,0,0,2,0,0,0,0,0,0,0,0
C6H8N8,seen,22,1,1,0,0,0,0,0,0,0,0,0,0,0
C6H8O1,test_ood,15,9709,0,0,0,9709,0,0,0,9074,0,0,0,889
C6H8O2,seen,16,30436,18262,6087,6087,0,17799,5915,5942,0,2040,700,709,0
C6H8O3,test_ood,17,2685,0,0,0,2685,0,0,0,2180,0,0,0,347
C6H8O4,seen,18,661,397,132,132,0,133,44,40,0,40,12,15,0
C6H8O5,seen,19,11,7,2,2,0,6,1,2,0,0,0,0,0
C6H8O6,test_ood,20,131,0,0,0,131,0,0,0,130,0,0,0,21
C6H9N1,seen,16,9656,5794,1931,1931,0,5742,1916,1911,0,529,185,176,0
C6H9N1O1,seen,17,45000,27000,9000,9000,0,26152,8682,8741,0,2901,957,975,0
C6H9N1O2,seen,18,7640,4584,1528,1528,0,3390,1124,1165,0,518,182,178,0
C6H9N1O3,seen,19,849,509,170,170,0,164,49,52,0,51,19,22,0
C6H9N1O4,test_ood,20,795,0,0,0,795,0,0,0,503,0,0,0,102
C6H9N1O5,seen,21,645,387,129,129,0,383,128,124,0,9,7,7,0
C6H9N1O6,seen,22,1,1,0,0,0,0,0,0,0,0,0,0,0
C6H9N3,seen,18,7162,4297,1433,1432,0,3501,1153,1166,0,512,155,165,0
C6H9N3O1,test_ood,19,1503,0,0,0,1503,0,0,0,62,0,0,0,144
C6H9N3O2,test_ood,20,2112,0,0,0,2112,0,0,0,2082,0,0,0,205
C6H9N3O3,seen,21,1029,617,206,206,0,604,206,203,0,15,6,3,0
C6H9N3O4,seen,22,217,130,44,43,0,127,42,39,0,8,1,1,0
C6H9N5,seen,20,592,355,119,118,0,351,115,116,0,50,14,17,0
C6H9N5O1,test_ood,21,396,0,0,0,396,0,0,0,386,0,0,0,33
C6H9N5O2,seen,22,120,72,24,24,0,67,22,24,0,2,2,3,0
C6H9N5O3,seen,23,3,2,1,0,0,0,0,0,0,0,0,0,0
C6H9N7,seen,22,205,123,41,41,0,120,41,40,0,1,1,1,0
C6H9N7O1,test_ood,23,1,0,0,0,1,0,0,0,0,0,0,0,0
C6N2,seen,8,200,120,40,40,0,114,40,38,0,23,11,6,0
C6N4,seen,10,216,130,43,43,0,127,41,42,0,23,10,6,0
C7H10,test_ood,17,2835,0,0,0,2835,0,0,0,2804,0,0,0,296
C7H10N2,seen,19,6616,3970,1323,1323,0,3276,1099,1104,0,465,157,179,0
C7H10N2O1,seen,20,500,300,100,100,0,294,98,99,0,39,14,11,0
C7H10N2O2,seen,21,1915,1149,383,383,0,1136,379,379,0,47,17,20,0
C7H10N2O3,test_ood,22,1722,0,0,0,1722,0,0,0,1538,0,0,0,91
C7H10N2O4,seen,23,122,73,25,24,0,66,25,23,0,2,1,2,0
C7H10N2O5,seen,24,1,1,0,0,0,0,0,0,0,0,0,0,0
C7H10N4,seen,21,777,466,156,155,0,372,124,125,0,29,6,12,0
C7H10N4O1,seen,22,1243,746,249,248,0,738,246,246,0,29,14,11,0
C7H10N4O2,seen,23,107,64,22,21,0,59,21,17,0,1,0,0,0
C7H10N4O3,seen,24,1,1,0,0,0,0,0,0,0,0,0,0,0
C7H10N6,seen,23,204,122,41,41,0,121,41,41,0,0,0,0,0
C7H10O1,seen,18,18165,10899,3633,3633,0,10598,3526,3530,0,1271,411,402,0
C7H10O2,test_ood,19,4949,0,0,0,4949,0,0,0,4075,0,0,0,616
C7H10O3,test_ood,20,108,0,0,0,108,0,0,0,104,0,0,0,9
C7H10O4,test_ood,21,288,0,0,0,288,0,0,0,285,0,0,0,13
C7H10O5,test_ood,22,295,0,0,0,295,0,0,0,290,0,0,0,29
C7H10O6,test_ood,23,1,0,0,0,1,0,0,0,0,0,0,0,0
C7H11N1,test_ood,19,21491,0,0,0,21491,0,0,0,20903,0,0,0,2258
C7H11N1O1,test_ood,20,10614,0,0,0,10614,0,0,0,9001,0,0,0,1262
C7H11N1O2,test_ood,21,1453,0,0,0,1453,0,0,0,1011,0,0,0,79
C7H11N1O3,test_ood,22,1683,0,0,0,1683,0,0,0,1492,0,0,0,88
C7H11N1O4,seen,23,327,196,66,65,0,193,63,64,0,12,5,4,0
C7H11N1O5,test_ood,24,5,0,0,0,5,0,0,0,0,0,0,0,0
C7H11N3,seen,21,147,88,30,29,0,88,30,29,0,6,0,0,0
C7H11N3O1,test_ood,22,827,0,0,0,827,0,0,0,637,0,0,0,63
C7H11N3O2,seen,23,913,548,183,182,0,538,180,180,0,12,2,6,0
C7H11N3O3,test_ood,24,278,0,0,0,278,0,0,0,263,0,0,0,9
C7H11N3O4,seen,25,4,2,1,1,0,0,0,0,0,0,0,0,0
C7H11N5,test_ood,23,574,0,0,0,574,0,0,0,425,0,0,0,38
C7H11N5O1,seen,24,257,154,52,51,0,148,51,50,0,9,1,3,0
C7H11N5O2,seen,25,7,4,2,1,0,0,0,0,0,0,0,0,0
C7H11N5O3,seen,26,1,1,0,0,0,0,0,0,0,0,0,0,0
C7H11N7O1,seen,26,4,2,1,1,0,0,0,0,0,0,0,0,0
C7H12,seen,19,1655,993,331,331,0,989,328,328,0,98,43,33,0
C7H12N2,seen,21,10277,6166,2056,2055,0,5349,1767,1784,0,89,28,29,0
C7H12N2O1,seen,22,743,446,149,148,0,249,77,82,0,29,8,10,0
C7H12N2O2,seen,23,1371,823,274,274,0,717,241,237,0,14,7,4,0
C7H12N2O3,seen,24,1858,1115,372,371,0,977,330,325,0,42,19,15,0
C7H12N2O4,test_ood,25,5,0,0,0,5,0,0,0,0,0,0,0,0
C7H12N2O5,test_ood,26,2036,0,0,0,2036,0,0,0,1954,0,0,0,159
C7H12N2O6,test_ood,27,1155,0,0,0,1155,0,0,0,1115,0,0,0,49
C7H12N4,test_ood,23,547,0,0,0,547,0,0,0,543,0,0,0,19
C7H12N4O1,seen,24,982,589,197,196,0,419,134,135,0,27,8,12,0
C7H12N4O2,test_ood,25,499,0,0,0,499,0,0,0,485,0,0,0,31
C7H12N4O3,test_ood,26,2,0,0,0,2,0,0,0,0,0,0,0,0
C7H12N6,seen,25,137,82,28,27,0,82,28,24,0,7,2,0,0
C7H12N6O1,test_ood,26,5,0,0,0,5,0,0,0,0,0,0,0,0
C7H12N6O2,test_ood,27,3,0,0,0,3,0,0,0,0,0,0,0,0
C7H12O1,seen,20,5773,3464,1155,1154,0,3317,1114,1109,0,391,130,129,0
C7H12O2,seen,21,2102,1261,421,420,0,1012,347,346,0,33,10,11,0
C7H12O3,test_ood,22,220,0,0,0,220,0,0,0,215,0,0,0,12
C7H12O4,test_ood,23,308,0,0,0,308,0,0,0,126,0,0,0,40
C7H12O5,seen,24,152,91,31,30,0,88,31,30,0,3,3,3,0
C7H12O6,seen,25,349,209,70,70,0,202,65,68,0,13,6,2,0
C7H12O7,test_ood,26,1,0,0,0,1,0,0,0,0,0,0,0,0
C7H13N1,seen,21,8079,4847,1616,1616,0,4661,1562,1559,0,179,67,60,0
C7H13N1O1,seen,22,4052,2431,811,810,0,2129,702,701,0,53,16,15,0
C7H13N1O2,seen,23,709,425,142,142,0,346,105,107,0,23,6,6,0
C7H13N1O3,seen,24,1213,728,243,242,0,263,91,90,0,45,23,15,0
C7H13N1O4,seen,25,298,179,60,59,0,175,57,57,0,5,0,4,0
C7H13N1O5,test_ood,26,4,0,0,0,4,0,0,0,0,0,0,0,0
C7H13N3,seen,23,1399,839,280,280,0,819,272,275,0,56,17,18,0
C7H13N3O1,seen,24,451,271,90,90,0,185,61,59,0,11,6,3,0
C7H13N3O2,seen,25,867,520,174,173,0,513,173,171,0,6,2,2,0
C7H13N3O3,seen,26,147,88,30,29,0,84,26,28,0,1,2,0,0
C7H13N3O4,seen,27,1910,1146,382,382,0,1091,367,366,0,52,18,14,0
C7H13N3O5,test_ood,28,1139,0,0,0,1139,0,0,0,1098,0,0,0,48
C7H13N5,test_ood,25,256,0,0,0,256,0,0,0,256,0,0,0,1
C7H13N5O1,seen,26,223,134,45,44,0,132,43,42,0,6,2,4,0
C7H13N5O2,test_ood,27,1,0,0,0,1,0,0,0,0,0,0,0,0
C7H14,seen,21,25,15,5,5,0,14,5,5,0,0,0,0,0
C7H14N2,test_ood,23,4672,0,0,0,4672,0,0,0,4166,0,0,0,107
C7H14N2O1,seen,24,872,523,175,174,0,431,143,136,0,19,3,4,0
C7H14N2O2,test_ood,25,843,0,0,0,843,0,0,0,832,0,0,0,12
C7H14N2O3,test_ood,26,1946,0,0,0,1946,0,0,0,1891,0,0,0,66
C7H14N2O4,test_ood,27,1084,0,0,0,1084,0,0,0,1042,0,0,0,39
C7H14N2O5,seen,28,1164,698,233,233,0,676,224,224,0,30,14,12,0
C7H14N2O6,seen,29,2,1,1,0,0,0,0,0,0,0,0,0,0
C7H14N4,test_ood,25,404,0,0,0,404,0,0,0,396,0,0,0,18
C7H14N4O1,test_ood,26,830,0,0,0,830,0,0,0,826,0,0,0,23
C7H14N4O2,seen,27,4,2,1,1,0,0,0,0,0,0,0,0,0
C7H14N4O3,seen,28,4,2,1,1,0,0,0,0,0,0,0,0,0
C7H14N4O4,seen,29,2,1,1,0,0,0,0,0,0,0,0,0,0
C7H14N6O1,test_ood,28,2,0,0,0,2,0,0,0,0,0,0,0,0
C7H14N6O4,seen,31,1,1,0,0,0,0,0,0,0,0,0,0,0
C7H14O1,seen,22,935,561,187,187,0,538,183,181,0,31,5,6,0
C7H14O2,test_ood,23,354,0,0,0,354,0,0,0,94,0,0,0,25
C7H14O3,test_ood,24,175,0,0,0,175,0,0,0,175,0,0,0,1
C7H14O4,seen,25,886,532,177,177,0,518,173,169,0,24,12,13,0
C7H14O5,seen,26,485,291,97,97,0,289,95,96,0,4,3,1,0
C7H14O6,seen,27,108,65,22,21,0,63,21,19,0,0,2,1,0
C7H14O7,seen,28,2,1,1,0,0,0,0,0,0,0,0,0,0
C7H15N1,test_ood,23,640,0,0,0,640,0,0,0,604,0,0,0,34
C7H15N1O1,seen,24,551,331,110,110,0,197,59,63,0,12,8,10,0
C7H15N1O2,test_ood,25,58,0,0,0,58,0,0,0,58,0,0,0,0
C7H15N1O3,test_ood,26,716,0,0,0,716,0,0,0,703,0,0,0,13
C7H15N1O4,test_ood,27,1513,0,0,0,1513,0,0,0,1501,0,0,0,43
C7H15N1O5,seen,28,217,130,44,43,0,127,42,43,0,1,0,0,0
C7H15N3,seen,25,41,25,8,8,0,25,8,7,0,0,0,0,0
C7H15N3O1,seen,26,230,138,46,46,0,138,46,44,0,0,0,0,0
C7H15N3O2,seen,27,796,478,159,159,0,474,154,158,0,9,1,5,0
C7H15N3O3,seen,28,138,83,28,27,0,82,25,26,0,4,1,3,0
C7H15N3O4,seen,29,109,65,22,22,0,62,22,22,0,3,1,1,0
C7H15N3O5,seen,30,1,1,0,0,0,0,0,0,0,0,0,0,0
C7H15N5,test_ood,27,350,0,0,0,350,0,0,0,350,0,0,0,19
C7H15N5O1,seen,28,3,2,1,0,0,0,0,0,0,0,0,0,0
C7H15N5O2,test_ood,29,5,0,0,0,5,0,0,0,0,0,0,0,0
C7H15N5O3,seen,30,5,3,1,1,0,0,0,0,0,0,0,0,0
C7H15N7O1,seen,30,1,1,0,0,0,0,0,0,0,0,0,0,0
C7H16N2,seen,25,686,412,137,137,0,373,120,120,0,10,2,0,0
C7H16N2O1,seen,26,203,122,41,40,0,121,40,40,0,4,7,1,0
C7H16N2O2,test_ood,27,499,0,0,0,499,0,0,0,487,0,0,0,12
C7H16N2O3,test_ood,28,321,0,0,0,321,0,0,0,320,0,0,0,9
C7H16N2O4,test_ood,29,4,0,0,0,4,0,0,0,0,0,0,0,0
C7H16N2O5,seen,30,1,1,0,0,0,0,0,0,0,0,0,0,0
C7H16N2O7,test_ood,32,1,0,0,0,1,0,0,0,0,0,0,0,0
C7H16N4,test_ood,27,99,0,0,0,99,0,0,0,95,0,0,0,0
C7H16N4O1,seen,28,479,287,96,96,0,287,96,96,0,1,0,1,0
C7H16N4O2,seen,29,5,3,1,1,0,0,0,0,0,0,0,0,0
C7H16N6O2,seen,31,4,2,1,1,0,0,0,0,0,0,0,0,0
